name,iata_code,airport,is_company,customer
Vancouver Cruise Terminal,,True,True,False
Seattle Cruise Terminal,,True,True,False
Syangboche,SYH,True,True,False
Idlewild Intl,IDL,True,True,False
Cheremshanka,,True,True,False
French Valley Airport,RBK,True,True,False
Anchorage Main Station,,True,True,False
Seward Train Station,,True,True,False
Fenosu,FNU,True,True,False
White Waltham Airfield,,True,True,False
Mysore Airport,MYQ,True,True,False
Erie-Ottawa Regional Airport,PCW,True,True,False
Dayton-Wright Brothers Airport,MGY,True,True,False
Richmond Municipal Airport,RID,True,True,False
Findlay Airport,FDY,True,True,False
Niagara Falls Station,,True,True,False
Deputatsky,,True,True,False
Burlington Airpark,,True,True,False
Baganara Island,,True,True,False
Penneshaw Airport,PEA,True,True,False
Matamanoa Helipad,,True,True,False
Kaufbeuren BF,KFX,True,True,False
Munich HBF,MUQ,True,True,False
Nurnberg HBF,NUR,True,True,False
Ebenhofen BF,EBE,True,True,False
Augsburg HBF,AUB,True,True,False
Biessenhofen BF,BIE,True,True,False
Buchloe BF,BUH,True,True,False
Fussen BF,FUX,True,True,False
Kempten HBF,KEX,True,True,False
Aiome,AIE,True,True,False
Simbai,SIM,True,True,False
Ambunti,AUJ,True,True,False
Gunns Camp,,True,True,False
Sossusvlei,,True,True,False
Marktoberdorf BF,OAL,True,True,False
Marktoberdorf Schule,MOS,True,True,False
Essen HBF,ESX,True,True,False
Bochum HBF,BOX,True,True,False
Koln HBF,KOX,True,True,False
Mannheim HBF,,True,True,False
Booker,,True,True,False
Bembridge,BBP,True,True,False
Kings County Municipal Airport,,True,True,False
Chojna Air Base,,True,True,False
Leuterschach BF,LES,True,True,False
Black Hills Airport-Clyde Ice Field,SPF,True,True,False
Knokke-Heist Westkapelle Heliport,KNO,True,True,False
Redcliffe,,True,True,False
Gdynia,QYD,True,True,False
Malbork,,True,True,False
Lask,,True,True,False
Miroslawiec,,True,True,False
Krzesiny,,True,True,False
Olive Branch Muni,OLV,True,True,False
Vina Del Mar,,True,True,False
Bangkok Intl closed,,True,True,False
Brampton Airport,,True,True,False
Zonguldak,ONQ,True,True,False
Rocky Mountain Metropolitan Airport,BJC,True,True,False
Minot Train Station,,True,True,False
Havre Train Station,,True,True,False
Wishram Train Station,,True,True,False
McNary Field,SLE,True,True,False
Tunica Municipal Airport,UTM,True,True,False
Batken Airport,,True,True,False
Sun Island,,True,True,False
Kasaba Bay Airport,ZKB,True,True,False
Lindau HBF,LND,True,True,False
Guardiamarina Zanartu Airport,WPU,True,True,False
Volkel AB,UDE,True,True,False
Hoogeveen Airport,,True,True,False
Teuge Airport,,True,True,False
Midden-Zeeland Airport,,True,True,False
Ameland Airport,,True,True,False
Saint-Cyr-l-Ecole Airport,,True,True,False
Lawrence J Timmerman Airport,MWC,True,True,False
Southern Wisconsin Regional Airport,JVL,True,True,False
Mantsonyane Airport,,True,True,False
Hatfield,HTF,True,True,False
Burswood Park Helipad,,True,True,False
Toronto Coach Terminal,,True,True,False
Montreal Central Bus Station,,True,True,False
Arlington Municipal,GKY,True,True,False
Gwinnett County Airport-Briscoe Field,LZU,True,True,False
Bowling Green-Warren County Regional Airport,BWG,True,True,False
Richard Lloyd Jones Jr Airport,RVS,True,True,False
Emeryville Amtrak Station,,True,True,False
Bakersfield Amtrak Station,,True,True,False
Krymsk,NOI,True,True,False
Minhad HB,NHD,True,True,False
Kirovograd,KGO,True,True,False
Roitzschjora Airport,,True,True,False
Alalamain Intl.,DBB,True,True,False
Bryce Canyon,BCE,True,True,False
Heidelberg,HDB,True,True,False
Burlington-Alamance Regional Airport,BUY,True,True,False
Chkalovsky Airport,CKL,True,True,False
Tengchong Tuofeng Airport,TCZ,True,True,False
Belbek Sevastopol International Airport,UKS,True,True,False
Berlin Brandenburg Willy Brandt,BER,True,True,False
Paradise Island Seaplane Base,WZY,True,True,False
Selous Siswandu,,True,True,False
De Peel Air Base,,True,True,False
Camp Bastion ,,True,True,False
New Century AirCenter Airport,JCI,True,True,False
Easton-Newnam Field Airport,ESN,True,True,False
Stafsberg Airport,HMR,True,True,False
Ringebu Airport,,True,True,False
Starmoen,,True,True,False
Ferry County Airport,R49,True,True,False
Yuba County Airport,MYV,True,True,False
Basel SBB,,True,True,False
Stockholm Cruise Port,STO,True,True,False
Helsingborg Cruise Port,JHE,True,True,False
Phillip Island Cruise Port,,True,True,False
Halliburton Field Airport,DUC,True,True,False
Port Authority Bus Terminal,,True,True,False
Filitheyo,,True,True,False
Helsinki Cruise Port,,True,True,False
Chinle Municipal Airport,E91,True,True,False
Garner Field,UVA,True,True,False
Lewis University Airport,LOT,True,True,False
Frasca Field,C16,True,True,False
Buchanan Field Airport,CCR,True,True,False
Key Largo,OCA,True,True,False
Denver Union Station,,True,True,False
DELETE,,True,True,False
Polygone,,True,True,False
Nannhausen,,True,True,False
Yushu Batang,YUS,True,True,False
Playon Chico,PYC,True,True,False
Ustupo,UTU,True,True,False
Mamitupo,MPU,True,True,False
Huai An Lianshui Airport,HIA,True,True,False
Mureck,,True,True,False
Guessing,,True,True,False
El Porvenir,PVE,True,True,False
Oshawa Airport,YOO,True,True,False
Marl-Loemuehle Airport,,True,True,False
Farila Air Base,,True,True,False
Lahr Airport,LHA,True,True,False
Monywa Airport,,True,True,False
Ohio University Airport,,True,True,False
Springfield-Beckly Municipal Airport,SGH,True,True,False
Sun Island Airport,MSI,True,True,False
Fes Sefrou Airport,,True,True,False
Herrera International Airport,HEX,True,True,False
Cooinda,CDA,True,True,False
Jabiru,JAB,True,True,False
Pitt Island Airport,,True,True,False
Plattling Bahnhof,,True,True,False
Osterhofen Bahnhof,,True,True,False
Passau Hbf,,True,True,False
Regensburg-Oberhub Airport,,True,True,False
Regensburg HBF,RGB,True,True,False
Treuchtlingen BF,TLG,True,True,False
Rivera Intl.,,True,True,False
Miami Seaplane Base,MPB,True,True,False
Hastings Airport,HGS,True,True,False
Philip Billard Muni,TOP,True,True,False
Grumeti Airstrip,,True,True,False
Emporia Municipal Airport,EMP,True,True,False
Benson Airstrip,,True,True,False
Rough River State Park,,True,True,False
Smyrna Airport,,True,True,False
Franklin County Airport,,True,True,False
Gunsa,NGQ,True,True,False
Magdeburg-Cochstedt,CSO,True,True,False
Wurzburg HBF,WZB,True,True,False
Collin County Regional Airport at Mc Kinney,TKI,True,True,False
Chicago Executive,PWK,True,True,False
Ol Kiombo Airstrip,,True,True,False
Kelso Longview,KLS,True,True,False
Letiste Benesov,,True,True,False
Put-in-Bay Airport,3W2,True,True,False
Bougouni,,True,True,False
Glenwood Springs Train Station,,True,True,False
Grand Junction Train Station,,True,True,False
Reno Amtrak Station,,True,True,False
Sacramento Amtrak Station,,True,True,False
Tureia Airport,ZTA,True,True,False
Ice Runway-McMurdo Sstation,,True,True,False
Keekorok,,True,True,False
Ol Kiombo,,True,True,False
Ol Kiombo,,True,True,False
Kichwa Tembo,,True,True,False
Busan,,True,True,False
Busan,,True,True,False
Gare de Marne-la-Vallee,,True,True,False
Jefferson County Intl,TWD,True,True,False
Lynden Airport,38W,True,True,False
Jefferson County Intl,0S9,True,True,False
Savut,,True,True,False
Xakan,,True,True,False
Xakan,,True,True,False
Xugan,,True,True,False
Puerto Obaldia,PUE,True,True,False
Kerch Intl,KHC,True,True,False
Khao Sok National Park,,True,True,False
Khao Sok National Park,,True,True,False
Boston South Station,,True,True,False
Tarifa,,True,True,False
Train Station,XDS,True,True,False
Train Station,XVV,True,True,False
Train Station,XZL,True,True,False
Train Station,ZRD,True,True,False
Sentral,XKL,True,True,False
Train Station,XAD,True,True,False
Train Station,XEF,True,True,False
Kingston VIA Station,,True,True,False
Ukunda Airport,UKA,True,True,False
Whitehaven Beach,,True,True,False
Wilmington Airborne Airpark,ILN,True,True,False
Marana Regional,AVW,True,True,False
Casa Grande Municipal Airport,CGZ,True,True,False
Mobile,,True,True,False
Buckeye Municipal Airport,BXK,True,True,False
Gila Bend Municipal Airport,E63,True,True,False
McMinn Co,MMI,True,True,False
Sterling Municipal Airport,STK,True,True,False
Rawlins Municipal Airport-Harvey Field,RWL,True,True,False
Mackenzie Airport,YZY,True,True,False
JALOU,,True,True,False
JALOU,,True,True,False
Caldwell Essex County Airport,CDW,True,True,False
Lee C Fine Memorial Airport,AIZ,True,True,False
Yuryevets,,True,True,False
Big Bear City,L35,True,True,False
KIEV  INTERNATIONAL AIRPORT,KIP,True,True,False
Los Angeles Union Station,,True,True,False
Bamberg BF,BAM,True,True,False
Ingolstadt BF,IGS,True,True,False
Thomasville Regional Airport,TVI,True,True,False
Henderson Executive Airport,HSH,True,True,False
Gostomel Antonov,GML,True,True,False
Zuoying Station,,True,True,False
Taipei Station,,True,True,False
Donghae,,True,True,False
Sakaiminato Port,,True,True,False
Henry Tift Myers Airport,TMA,True,True,False
Landshut Ellermuehle,,True,True,False
Itzehoe-Hungriger Wolf Airport,,True,True,False
Savannah Cruise Terminal,,True,True,False
CHARLESTON CRUISE TERMINAL,,True,True,False
NEW YORK CRUISE TERMINAL PIER 92,,True,True,False
Navy Dockyard Hamilton Bermuda,,True,True,False
Tokyo Station,,True,True,False
Shin-Osaka Station,,True,True,False
Hiroshima Station,,True,True,False
Frankfurt-Main Hauptbahnhof,ZRB,True,True,False
Amsterdam Amstel Station,,True,True,False
Florenc Central Bus Station,,True,True,False
Wien Sudbahnhof,,True,True,False
Praha hlavni nadrazi,XYG,True,True,False
Wien Westbahnhof,,True,True,False
Venezia Santa Lucia,,True,True,False
Firenze Santa Maria Novella,,True,True,False
Roma Termini,,True,True,False
St Pancras Railway Station,QQS,True,True,False
Chitabe Airstrip,,True,True,False
Fish River Canyon Lodge Airstrip,,True,True,False
Sossusvlei Desert Lodge Airstrip,,True,True,False
Ulusaba Airstrip,ULX,True,True,False
RADOM,QXR,True,True,False
Deer Valley Municipal Airport,DVT,True,True,False
Calgary Springbank Airport,YBW,True,True,False
Golden Airport,YGE,True,True,False
Revelstoke Airport,YRV,True,True,False
Republic Airport,,True,True,False
Allstedt,,True,True,False
BWKAM,,True,True,False
Glindbruchkippe,,True,True,False
General Freire,,True,True,False
Peine-Eddesse Airport,,True,True,False
Seattle King Street Station,,True,True,False
Tula,TYA,True,True,False
Hondo Municipal Airport,HDO,True,True,False
Zhongwei Xiangshan Airport,ZHY,True,True,False
Milwaukee Airport Station,,True,True,False
Springfield IL Amtrak,,True,True,False
St. Louis Amtrak - old,,True,True,False
Camarillo Amtrak,,True,True,False
Seattle Pier 52,,True,True,False
Bremerton Terminal,,True,True,False
McKinley National Park Airport,MCL,True,True,False
Lake Hood Seaplane Base,LHD,True,True,False
Prospect Creek Airport,PPC,True,True,False
Khwai River Lodge,KHW,True,True,False
Spremberg-Welzow Airport,,True,True,False
Taichung Airport,TXG,True,True,False
Columbia County,HCC,True,True,False
Sasovo,,True,True,False
Hong Kong Macau Ferry Terminal,,True,True,False
Hong Kong Macau Ferry Terminal,,True,True,False
Macau Taipa Ferry Terminal,,True,True,False
Macau Taipa Ferry Terminal,,True,True,False
Wheeling Ohio County Airport,HLG,True,True,False
Fitzgerald Municipal Airport,FZG,True,True,False
Perry-Foley Airport,40J,True,True,False
Cairo-Grady County Airport,70J,True,True,False
Pacific Station,,True,True,False
Tamar Mepe Airport,,True,True,False
Samsun ,SSX,True,True,False
Ye,XYE,True,True,False
Isla San Felix,,True,True,False
Kingston Train Station,XEG,True,True,False
Dorval Railway Station,XAX,True,True,False
Brockville Megabus Stop,,True,True,False
Brockville VIA Station,,True,True,False
Shaybah airport,,True,True,False
Dubai Al Maktoum,DWC,True,True,False
Aransas County Airport,RKP,True,True,False
Bandanaira Airport,NDA,True,True,False
Megeve Airport,MVV,True,True,False
Meribel Airport,MFX,True,True,False
Oldbury,,True,True,False
Tianyang,AEB,True,True,False
Okaukuejo Airport,OKF,True,True,False
Mokuti Lodge Airport,OKU,True,True,False
Rotenburg Wuemme Airport,,True,True,False
Wipperfuerth-Neye Airport,,True,True,False
Osnabrueck-Atterheide Airport,,True,True,False
Ballenstedt Airport,,True,True,False
Hartenholm Airport,,True,True,False
Ganderkesee Atlas Airfield Airport,,True,True,False
Nienburg-Holzbalge Airport,,True,True,False
Damme Airport,,True,True,False
Borkenberge Airport,,True,True,False
Obermehler-Schlotheim Airport,,True,True,False
Hodenhagen Airport,,True,True,False
Grube Airport,,True,True,False
Toender Airport,,True,True,False
Celle-Arloh Airport,,True,True,False
Uelzen Airport,,True,True,False
Hamm-Lippewiesen Airport,,True,True,False
Luesse Airport,,True,True,False
Porta Westfalica Airport,,True,True,False
Brilon Hochsauerlandkreis Airport,,True,True,False
Hameln Pyrmont Airport,,True,True,False
Nordholz Spieka Airport,,True,True,False
Koethen Airport,,True,True,False
St. Michaelisdonn Airport,,True,True,False
Salzgitter Druette Airport,,True,True,False
Karlshoefen Airport,,True,True,False
Oldenburg Hatten Airport,,True,True,False
Rinteln Airport,,True,True,False
Muenster-Telgte Airport,,True,True,False
St. Peter-Ording Airport,PSH,True,True,False
Luechow-Rehbeck Airport,,True,True,False
Klietz-Scharlibbe Airport,,True,True,False
Burg Airport,,True,True,False
Crisp County Cordele Airport,CKF,True,True,False
Ormond Beach municipal Airport,OMN,True,True,False
Bad Neuenahr-Ahrweiler Airport,,True,True,False
Bad Duerkheim Airport,,True,True,False
Portland Troutdale,TTD,True,True,False
Portland Hillsboro,HIO,True,True,False
One Police Plaza Heliport,,True,True,False
Leverkusen Airport,,True,True,False
Suwannee County Airport,24J,True,True,False
Wershofen Eifel,,True,True,False
FOB Salerno,KHT,True,True,False
TCO,,True,True,False
TCO,,True,True,False
NAYPYITAW,NYT,True,True,False
Maramba Aerodrome,,True,True,False
Bend Municipal Airport,,True,True,False
Christmas Valley Airport,,True,True,False
Burns Municipal Airport,,True,True,False
Prineville Airport,,True,True,False
Red Bluff Municipal Airport,,True,True,False
Gnoss Field Airport,,True,True,False
Lake County Airport,,True,True,False
Tillamook Airport,,True,True,False
Ontario Municipal Airport,,True,True,False
Columbia Gorge Regional - The Dalles Municipal Airport,,True,True,False
Montgomery County Airpark,GAI,True,True,False
Cincinnati Union Terminal,,True,True,False
FOB Sharana,,True,True,False
Sharona,AZ3,True,True,False
Pembroke Airport,YTA,True,True,False
Tsumeb Airport,TSB,True,True,False
Suffield Heliport,YSD,True,True,False
Field 21,,True,True,False
Field 21,,True,True,False
Aeroporto Blumenau,BNU,True,True,False
Aeroclub Mures,,True,True,False
Aeroclub Sibiu,,True,True,False
Aeroclub Sibiu,SIB,True,True,False
Bolshoe Gryzlovo,,True,True,False
Aerodrom Cioca,,True,True,False
Aeroclub Cioca,CIO,True,True,False
Crocodile Camp Air Strip,,True,True,False
Crocodile Camp Air Strip,,True,True,False
Cleveland Clinic,,True,True,False
Charlevoix Municipal Airport,CVX,True,True,False
Quincy Municipal Airport,2J9,True,True,False
Pferdsfeld,,True,True,False
Mykines Heliport,,True,True,False
V-A Waterfront,,True,True,False
Steenberg Helipad,,True,True,False
Steenberg Helipad,,True,True,False
Roche Harbor Seaplane Base,RCE,True,True,False
Blakely Island Airport,BYW,True,True,False
Rosario Seaplane Base,RSJ,True,True,False
Westsound Seaplane Base,WSX,True,True,False
Friday Harbor Seaplane Base,FBS,True,True,False
Big Bay Water Aerodrome,YRR,True,True,False
Furnace Creek,L06,True,True,False
Cornwall Regional Airport,YCC,True,True,False
Seppe,,True,True,False
St.Stephan,,True,True,False
Zona da Mata Regional Airport,IZA,True,True,False
Aeroclub Ghimbav,,True,True,False
Flagler County Airport,XFL,True,True,False
Aeroclub Deva,DVA,True,True,False
Aeroclub Cluj,DZM,True,True,False
Antarctica,,True,True,False
Antarctica,,True,True,False
Morrisville Stowe State Airport,MVL,True,True,False
Dallas Executive Airport,RBD,True,True,False
Como Water AD,,True,True,False
Superficie Cielo Blu,,True,True,False
Welke Airport,6Y8,True,True,False
Krainiy,,True,True,False
MOW,MOW,True,True,False
Westerly State Airport,WST,True,True,False
Block Island State Airport,BID,True,True,False
Atmautluak Airport,,True,True,False
Atmautluak Airport,,True,True,False
Atmautluak Airport,369,True,True,False
Nightmute Airport,NME,True,True,False
Toksook Bay Airport,OOK,True,True,False
Tununak Airport,TNK,True,True,False
Goodnews Airport,GNU,True,True,False
Newtok Airport,WWT,True,True,False
Achutupo Airport,ACU,True,True,False
Tubuala Airport,TUW,True,True,False
Garachine Airport,GHE,True,True,False
Mulatupo Airport,MPP,True,True,False
Ittoqqortoormiit Heliport,OBY,True,True,False
Vinnitsa,VIN,True,True,False
Gent Sint-Pieters,,True,True,False
Brugge,,True,True,False
Brugge,,True,True,False
Shin-yokohama-eki,,True,True,False
Angers St Laud,QXG,True,True,False
Decatur County Industrial Air Park,BGE,True,True,False
La Romaine Airport,,True,True,False
Kegaska Airport,ZKG,True,True,False
Black Tickle Airport,YBI,True,True,False
Silver Springs Airport,SPZ,True,True,False
Whiteman Airport,WHP,True,True,False
Madera Municipal Airport,MAE,True,True,False
Mountain Home Municipal Airport,U76,True,True,False
Trail Airport,YZZ,True,True,False
Victoria Airport Water Aerodrome,,True,True,False
Arctic Bay Airport,YAB,True,True,False
Hope Bay Aerodrome,,True,True,False
Hector Silva Airstrip,BCV,True,True,False
Grand-Santi Airport,,True,True,False
Maripasoula Airport,MPY,True,True,False
Saint-Laurent-du-Maroni Airport,LDX,True,True,False
Cayana Airstrip,AAJ,True,True,False
Laduani Airstrip,LDO,True,True,False
Kanas Airport,KJI,True,True,False
Capurgana Airport,CPB,True,True,False
Sohag International,HMB,True,True,False
Rivera International Airport,RVY,True,True,False
Patos de Minas Airport,POJ,True,True,False
Bauru-Arealva,JTC,True,True,False
Ourilandia do Norte Airport,OIA,True,True,False
Redencao Airport,RDC,True,True,False
Sao Felix do Xingu Airport,SXX,True,True,False
Bonito Airport,BYO,True,True,False
Sao Felix do Araguaia Airport,SXO,True,True,False
Carlos Alberto da Costa Neves Airport,CFC,True,True,False
Carauari Airport,CAF,True,True,False
Porto Urucu,,True,True,False
Amaury Feitosa Tomaz Airport,ERN,True,True,False
Concordia Airport,CCI,True,True,False
Paulo Abdala Airport,FBE,True,True,False
Confresa Airport,CFO,True,True,False
Jackson County Airport,19A,True,True,False
Apalachicola Regional Airport,AAF,True,True,False
Orlando de Carvalho Airport,UMU,True,True,False
Diamantina Airport,DTI,True,True,False
Fonte Boa Airport,FBA,True,True,False
Senadora Eunice Micheles Airport,OLC,True,True,False
Humaita Airport,HUW,True,True,False
Tapuruquara Airport,IRZ,True,True,False
Oriximina Airport,ORX,True,True,False
Una-Comandatuba Airport,UNA,True,True,False
Algeciras Heliport,,True,True,False
Algeciras Heliport,,True,True,False
Kai Tak International Airport ,,True,True,False
Kai Tak International Airport ,,True,True,False
Telfer Airport,TEF,True,True,False
Gazipasa Airport,GZP,True,True,False
FOB Shank,,True,True,False
St. Augustine Airport,SGJ,True,True,False
Londolozi,LDZ,True,True,False
Singita Sabi Sands,,True,True,False
Singita Sabi Sands,,True,True,False
Singita Sabi Sands,INY,True,True,False
Douglas Municipal Airport,DQH,True,True,False
St Lucie County International Airport,FRP,True,True,False
Alexandria,ALX,True,True,False
Taunton Municipal Airport - King Field,TAN,True,True,False
Plymouth Municipal Airport,PYM,True,True,False
Quonset State Airport,OQU,True,True,False
Mansfield Municipal,1B9,True,True,False
Norwood Memorial Airport,OWD,True,True,False
Barnes Municipal,BAF,True,True,False
Windham Airport,IJD,True,True,False
Orange County Airport,MGJ,True,True,False
Capital City Airport,CXY,True,True,False
Marshfield Municipal Airport,GHG,True,True,False
Danbury Municipal Airport,DXR,True,True,False
Boire Field Airport,ASH,True,True,False
Lawrence Municipal Airport,LWM,True,True,False
Waterbury-Oxford Airport,OXC,True,True,False
Fitchburg Municipal Airport,FIT,True,True,False
Stockmar Airport,,True,True,False
Cartersville Airport,VPC,True,True,False
Centre-Piedmont-Cherokee County Regional Airport,PYP,True,True,False
Richard B Russell Airport,RMG,True,True,False
Northeast Alabama Regional Airport,GAD,True,True,False
Knoxville Downtown Island Airport,DKX,True,True,False
Barrow County Airport,WDR,True,True,False
Plantation Airpark,JYL,True,True,False
Dalton Municipal Airport,DNN,True,True,False
West Georgia Regional Airport - O V Gray Field,CTJ,True,True,False
Isbell Field Airport,4A9,True,True,False
LaGrange-Callaway Airport,LGC,True,True,False
Baldwin County Airport,MLJ,True,True,False
Polk County Airport - Cornelius Moore Field,4A4,True,True,False
Harris County Airport,PIM,True,True,False
Atlanta Regional Airport - Falcon Field,FFC,True,True,False
Covington Municipal Airport,9A1,True,True,False
Lee Gilmer Memorial Airport,GVL,True,True,False
Cherokee County Airport,,True,True,False
DeFuniak Springs Airport,54J,True,True,False
Barwick Lafayette Airport,9A5,True,True,False
Harry Clever Field Airport,PHD,True,True,False
Darlington County Jetport,UDG,True,True,False
Hilton Head Airport,HXD,True,True,False
Gilmer County Airport,49A,True,True,False
Elizabethton Municipal Airport,0A9,True,True,False
Moton Field Municipal Airport,06A,True,True,False
Daniel Field Airport,DNL,True,True,False
Foothills Regional Airport,MRN,True,True,False
Pike County Airport - Hatcher Field,PBX,True,True,False
Mallards Landing Airport,,True,True,False
Toccoa RG Letourneau Field Airport,TOC,True,True,False
Shaftesbury-Compton Abbas Aerodrome,,True,True,False
SCC4,,True,True,False
SCC4,,True,True,False
SCC4,,True,True,False
SCC4,,True,True,False
Poltava,PLV,True,True,False
Ferry Port,,True,True,False
Ferry Port,,True,True,False
Aweil Airport,,True,True,False
Wau Airport,WUU,True,True,False
Humera Airport,HUE,True,True,False
Moyale Airport,OYL,True,True,False
Zagora Airport,,True,True,False
Yengema Airport,WYE,True,True,False
Gbangbatok Airport,GBK,True,True,False
Hong Kong China Ferry Terminal,,True,True,False
Tampa Executive Airport,VDF,True,True,False
UOTT,,True,True,False
Podkamennaya Tunguska,,True,True,False
Fort Worth Alliance Airport,AFW,True,True,False
East Troy Municipal Airport,57C,True,True,False
Kolpashevo Airport,,True,True,False
Montgomery Field,MYF,True,True,False
Gimpo International Airpot,SEL,True,True,False
Ali Al Salem Air Base,,True,True,False
Renmark,RMK,True,True,False
Leigh Creek,,True,True,False
Warburton,,True,True,False
Cunderdin,,True,True,False
Rottnest Island,,True,True,False
Forrest,,True,True,False
Ballarat,,True,True,False
Keewaywin,KEW,True,True,False
Marathon,YSP,True,True,False
Rene Fontaine,YHF,True,True,False
Hornepayne,YHN,True,True,False
Kirkland Lake,YKX,True,True,False
Manitouwadge,YMG,True,True,False
Wawa,YXZ,True,True,False
Manitoulin East,YEM,True,True,False
Slate Falls,,True,True,False
Collingwood,,True,True,False
Brantford,YFD,True,True,False
Lawrence Municipal,LWC,True,True,False
Wellington Municipal,EGT,True,True,False
Isla San Jose,,True,True,False
Griffin-Spalding County Airport,6A2,True,True,False
Dieu Merci,,True,True,False
DEGRA,,True,True,False
Herapel,,True,True,False
Degrad des Cannes,,True,True,False
Elysee,,True,True,False
Citron,,True,True,False
Yaou,,True,True,False
Helicojyp,,True,True,False
Nicosia International Airport,NIC,True,True,False
Pompano Beach Airpark,PMP,True,True,False
Mallacoota Airport,XMC,True,True,False
Prince Abdul Majeed Airport,ULH,True,True,False
Pogapa Airstrip,,True,True,False
Pogapa Airstrip,,True,True,False
Greyhound Station,,True,True,False
Roma Street Railway Station,,True,True,False
Roma Street Railway Station,,True,True,False
Rockhampton Railway Station,,True,True,False
Sydney Terminal Railway Station,,True,True,False
Melbourne Southern Cross Railway Station,,True,True,False
Nambour Railway Station,,True,True,False
Bundaberg Railway Station,,True,True,False
Hung Hom Railway Station,,True,True,False
Hong Kong Railway Station,,True,True,False
Shelby County Airport,EET,True,True,False
Yuendumu ,YUE,True,True,False
Gare de Strasbourg,XWG,True,True,False
Sky Ranch at Carefree,,True,True,False
St Peter and St Paul Fortress,,True,True,False
Guangzhou South Railway Station,GZS,True,True,False
Oddballs Camp Private Airstrip,,True,True,False
Lombok International Airport,LOP,True,True,False
Marmul,OMM,True,True,False
One Hundred Mile House Airport,,True,True,False
South Cariboo Regional Airport,ZML,True,True,False
Glasgow City Heliport,,True,True,False
Yarram,,True,True,False
Hebei Handan Airport,HDG,True,True,False
Jade Mountain Helipad,,True,True,False
Indianapolis Metropolitan Airport,UMP,True,True,False
London-Corbin Airport-MaGee Field,LOZ,True,True,False
Camden Station,,True,True,False
Fredericksburg Amtrak Station,FBG,True,True,False
Pamalican Airstrip,,True,True,False
Warsaw Modlin,WMI,True,True,False
Buffalo Bus Terminal,,True,True,False
Twelve Apostles Heliport,,True,True,False
Jixi Airport,JXA,True,True,False
King St Station,,True,True,False
Palatka Amtrak Station,,True,True,False
Gimli Industrial Park Airport,YGM,True,True,False
Matheson Island Airport,,True,True,False
Matheson Island Airport,,True,True,False
Matheson Island Airport,,True,True,False
Tura,,True,True,False
Beloyarsky,EYK,True,True,False
Ypenburg,,True,True,False
John H. Batten Airport,RAC,True,True,False
Taytay Sandoval,RZP,True,True,False
Gera Leumnitz,,True,True,False
Gera Leumnitz,,True,True,False
Mira Flores,,True,True,False
Kasimovo,,True,True,False
Otaru,QOT,True,True,False
Noboribetsu,,True,True,False
Terlet,,True,True,False
Schaffen Diest,,True,True,False
Blomberg 3GGW,,True,True,False
Buckeburg,,True,True,False
Shigatse Peace Airport,RKZ,True,True,False
Redlands Municipal Airport,REI,True,True,False
Chemehuevi Valley,49X,True,True,False
Flabob Airport,RIR,True,True,False
Tacoma Narrows Airport,TIW,True,True,False
Tampa North Aero Park,X39,True,True,False
Athuruga,,True,True,False
Athuruga,,True,True,False
Athuruga,,True,True,False
STROE KAZERNE,,True,True,False
\\'t Harde,,True,True,False
WERL KAZERNE,,True,True,False
SZEGED,,True,True,False
LAKE WANNSEE,,True,True,False
Tenkiller Lake Airpark,,True,True,False
HOEVENEN,,True,True,False
GRAS,,True,True,False
Muenster-Telgte,,True,True,False
Jack Edwards Airport,JKA,True,True,False
General Villamil Airport,,True,True,False
Balzers Heliport,,True,True,False
Vieste Heliport,VIF,True,True,False
Alpha,,True,True,False
Gogld,,True,True,False
HIBER,,True,True,False
Punitz-Guessing,,True,True,False
Khmeinitskiy,HMJ,True,True,False
Hiroshima-Nishi,HIW,True,True,False
Annapolis,,True,True,False
High River Regional Airport,,True,True,False
Yalata,,True,True,False
Hazleton Municipal,HZL,True,True,False
Greater Cumberland Rgnl.,CBE,True,True,False
Sugar Loaf Shores Airport,,True,True,False
Wyndham,,True,True,False
Bob Quinn Lake,YBO,True,True,False
Songo Songo,,True,True,False
Jongomero Camp,,True,True,False
Msembe Airstrip,,True,True,False
Fox Glacier Airstrip,FGL,True,True,False
Grabtsevo,KLF,True,True,False
Reykjahlid,,True,True,False
Central Station,XEV,True,True,False
Central Station,QYX,True,True,False
Centraal,QRH,True,True,False
Holesovice,XYJ,True,True,False
Hauptbahnhof,BNJ,True,True,False
Central,ZGH,True,True,False
Hauptbahnhof,ZSB,True,True,False
Centraal,ZWE,True,True,False
Ellisras,ELL,True,True,False
Tri-County Regional Airport,LNR,True,True,False
Price County Airport,,True,True,False
Municipal,,True,True,False
Regional Airport,JOT,True,True,False
Illinois Valley Regional,VYS,True,True,False
Dirk Hartog Island,,True,True,False
Reynolds Field,JXN,True,True,False
Flugplatz,,True,True,False
Flugplatz Finow,,True,True,False
Joseph A. Hardy Airport,,True,True,False
Bedford County,,True,True,False
Wings Field,BBX,True,True,False
County,OBE,True,True,False
Regional - Hendricks AAF,SEF,True,True,False
Executive,AVO,True,True,False
Gilbert Airport,GIF,True,True,False
Municipal Airport,ZPH,True,True,False
International Airport,OCF,True,True,False
Jesup-Wayne County Airport,JES,True,True,False
Madison GA Municipal Airport,52A,True,True,False
Coweta County Airport,CCO,True,True,False
McDuffie County Airport,HQU,True,True,False
Municipal Airport,AIK,True,True,False
Woodward Field,CDN,True,True,False
